DATA_CENTER_BUILDING_NAME,PROVIDER_NAME,Company_Size,TOT_POWER_MW,County,county_population,county_population_density,county_median_household_income,county_electricity_generation_GWh_04_25_to_04_26,county_commercial_electricity_consumption_mmbtu,county_commercial_natural_gas_consumption_mmbtu,Annual_Water_Volume_Million_Gallons
Balico LLC Data Center 7,Company Not Disclosed,,61.614,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
Balico LLC Data Center 6,Company Not Disclosed,,61.614,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
Balico LLC Data Center 9,Company Not Disclosed,,61.614,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
Balico LLC Data Center 1,Company Not Disclosed,,61.614,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
Balico LLC Data Center 11,Company Not Disclosed,,61.614,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
Balico LLC Data Center 3,Company Not Disclosed,,61.614,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
Balico LLC Data Center 2,Company Not Disclosed,,61.614,Albemarle County,114919.0,165.833333333333,104392.0,1.8,2323883.30664433,909374.252829626,165.47272979166700
Balico LLC Data Center 5,Company Not Disclosed,,61.614,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
Balico LLC Data Center 4,Company Not Disclosed,,61.614,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
Balico LLC Data Center 12,Company Not Disclosed,,61.614,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
Balico LLC Data Center 10,Company Not Disclosed,,61.614,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
Balico LLC Data Center 8,Company Not Disclosed,,61.614,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
Campbell County Data Center 2,Company Not Disclosed,,33.1,Campbell County,55312.0,110.72564612326,66165.0,470.0,903125.3995,425642.307585763,195.10222222222200
Campbell County Data Center 1,Company Not Disclosed,,33.1,Campbell County,55312.0,110.72564612326,66165.0,470.0,903125.3995,425642.307585763,195.10222222222200
Campbell County Data Center 3,Company Not Disclosed,,33.1,Campbell County,55312.0,110.72564612326,66165.0,470.0,903125.3995,425642.307585763,195.10222222222200
HHHunt Data Center 2,Company Not Disclosed,,60.349,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
HHHunt Data Center 8,Company Not Disclosed,,60.349,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
HHHunt Data Center 3,Company Not Disclosed,,60.349,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
HHHunt Data Center 9,Company Not Disclosed,,60.349,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
HHHunt Data Center 10,Company Not Disclosed,,60.349,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
HHHunt Data Center 7,Company Not Disclosed,,60.349,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
HHHunt Data Center 5,Company Not Disclosed,,60.349,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
HHHunt Data Center 4,Company Not Disclosed,,60.349,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
HHHunt Data Center 6,Company Not Disclosed,,60.349,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
HHHunt Data Center 1,Company Not Disclosed,,60.349,Fairfax County,1147837.0,3007.51918158568,153637.0,730.3,32056382.3179303,11893697.8251472,2682.082984090910
Oaklawn Data Center ,Company Not Disclosed,,66.263,Fairfax County,1147837.0,3007.51918158568,153637.0,730.3,32056382.3179303,11893697.8251472,2682.082984090910
Hornbaker Rd Data Center,Company Not Disclosed,,,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
Fredericksburg Data Ceter 2,Company Not Disclosed,,71.495,Spotsylvania County,146603.0,393.818407960199,112738.0,899.6,2559772.55734216,1015490.11174048,339.08129292307700
Fredericksburg Data Ceter 4,Company Not Disclosed,,71.495,Spotsylvania County,146603.0,393.818407960199,112738.0,899.6,2559772.55734216,1015490.11174048,339.08129292307700
Fredericksburg Data Ceter 3,Company Not Disclosed,,71.495,Spotsylvania County,146603.0,393.818407960199,112738.0,899.6,2559772.55734216,1015490.11174048,339.08129292307700
Fredericksburg Data Ceter 1,Company Not Disclosed,,71.495,Spotsylvania County,146603.0,393.818407960199,112738.0,899.6,2559772.55734216,1015490.11174048,339.08129292307700
Darbytown Data Center 7,Company Not Disclosed,,,Henrico County,335744.0,1476.60683760684,88783.0,222.0,9363282.38556711,4538296.68109097,9515.8
Darbytown Data Center 3,Company Not Disclosed,,,Chesterfield County,377869.0,950.596698113208,101931.0,2100.0,6673889.97843701,2896243.53661473,7893.9585
Darbytown Data Center 5,Company Not Disclosed,,,Henrico County,335744.0,1476.60683760684,88783.0,222.0,9363282.38556711,4538296.68109097,9515.8
Darbytown Data Center 4,Company Not Disclosed,,,Henrico County,335744.0,1476.60683760684,88783.0,222.0,9363282.38556711,4538296.68109097,9515.8
Darbytown Data Center 1,Company Not Disclosed,,,Henrico County,335744.0,1476.60683760684,88783.0,222.0,9363282.38556711,4538296.68109097,9515.8
Darbytown Data Center 6,Company Not Disclosed,,,Chesterfield County,377869.0,950.596698113208,101931.0,2100.0,6673889.97843701,2896243.53661473,7893.9585
Darbytown Data Center 8,Company Not Disclosed,,,Henrico County,335744.0,1476.60683760684,88783.0,222.0,9363282.38556711,4538296.68109097,9515.8
Darbytown Data Center 2,Company Not Disclosed,,,Henrico County,335744.0,1476.60683760684,88783.0,222.0,9363282.38556711,4538296.68109097,9515.8
Compass Data Center 15,Compass Datacenters,500,71.095,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
Compass Data Center 20,Compass Datacenters,500,71.095,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
Compass Data Center 7,Compass Datacenters,500,71.095,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
Compass Data Center 23,Compass Datacenters,500,71.095,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
Compass Data Center 9,Compass Datacenters,500,71.095,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
Compass Data Center 22,Compass Datacenters,500,71.095,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
Compass Data Center 6,Compass Datacenters,500,71.095,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
Compass Data Center 4,Compass Datacenters,500,71.095,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
Compass Data Center 19,Compass Datacenters,500,71.095,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
Compass Data Center 11,Compass Datacenters,500,71.095,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
Compass Data Center 1,Compass Datacenters,500,71.095,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
Compass Data Center 10,Compass Datacenters,500,71.095,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
Compass Data Center 21,Compass Datacenters,500,71.095,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
Compass Data Center 16,Compass Datacenters,500,71.095,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
Compass Data Center 17,Compass Datacenters,500,71.095,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
Compass Data Center 14,Compass Datacenters,500,71.095,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
Compass Data Center 18,Compass Datacenters,500,71.095,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
Compass Data Center 13,Compass Datacenters,500,71.095,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
Compass Data Center 2,Compass Datacenters,500,71.095,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
Compass Data Center 3,Compass Datacenters,500,71.095,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
Compass Data Center 12,Compass Datacenters,500,71.095,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
Compass Data Center 8,Compass Datacenters,500,71.095,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
Compass Data Center 5,Compass Datacenters,500,71.095,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
QTS Data Center 23,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 10,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 5,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 4,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 3,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 17,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 6,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 18,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 21,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 7,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 16,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 12,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 11,QTS Data Centers,5000,71.123,Henrico County,335744.0,1476.60683760684,88783.0,222.0,9363282.38556711,4538296.68109097,9515.8
QTS Data Center 13,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 14,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 15,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 2,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 22,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 9,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 19,QTS Data Centers,5000,71.123,Chesterfield County,377869.0,950.596698113208,101931.0,2100.0,6673889.97843701,2896243.53661473,7893.9585
QTS Data Center 1,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 8,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
QTS Data Center 20,QTS Data Centers,5000,71.123,Prince William County,488880.0,1515.16417910448,131402.0,2900.0,7050735.87553047,3122210.37711037,2673.7709
NVA02L - Northern Virginia Data Center,STACK Infrastructure,5000,51.8,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
NVA02K - Northern Virginia Data Center,STACK Infrastructure,5000,51.8,Loudoun County,432998.0,883.234496124031,181765.0,4800.0,11569533.5860183,4670980.2717071,96.84187700000000
